Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
1,1.455,0.619,-0.984,2.009,0.140,0.794,-0.823,1.333,2.166,-0.804,-0.441,-0.460
0,3.440,0.677,-2.549,-0.013,-1.438,0.884,-1.218,0.206,-0.410,-2.351,1.448,-0.716
1,-1.852,-2.251,-0.740,-0.693,-0.032,2.418,-1.752,-1.477,-1.801,0.093,0.474,-1.212
0,-0.206,0.365,0.557,-0.420,-0.862,1.932,-1.187,0.227,0.987,0.127,1.725,-1.229
1,-1.618,2.326,2.548,-1.648,1.111,-0.455,2.438,-1.748,-0.869,-1.797,1.101,-1.115
0,0.485,3.518,0.569,-0.201,-0.383,0.413,-1.751,-0.458,-0.350,-0.380,-0.758,0.131
1,-0.597,0.441,-0.264,-1.025,-0.548,-1.275,-0.514,-1.988,-0.333,1.615,-0.526,-0.373
0,-0.295,1.122,-1.396,0.252,0.688,0.539,0.583,1.321,-0.573,-0.396,-1.431,2.166
1,-0.201,-0.850,0.440,0.133,0.359,1.031,0.772,-2.861,1.192,-0.685,0.666,0.788
0,0.549,-1.551,0.360,-0.031,0.365,0.237,0.564,0.931,-1.850,-0.020,1.089,-0.281
1,2.290,-0.553,0.047,1.235,1.219,0.856,-2.845,0.635,1.543,-0.435,1.084,-0.072
0,0.353,-0.393,-0.536,-0.238,0.337,-0.570,0.539,0.973,-0.876,1.634,0.484,-0.967
1,-0.908,-0.187,-0.258,-1.166,0.804,0.392,1.155,-0.209,-1.462,-0.520,0.671,3.338
0,-0.928,-0.500,1.545,1.191,0.517,-0.065,-0.266,0.183,0.990,0.359,-0.400,0.708
1,0.549,-0.408,-0.053,-0.264,-0.412,0.314,1.161,-0.768,1.842,-2.217,-0.209,0.270
0,-2.861,0.200,0.529,1.016,-1.301,1.112,-0.309,-0.917,-1.065,0.913,-1.303,-1.168
1,-0.053,-0.478,-1.754,0.358,0.948,-0.678,1.450,1.906,-0.307,1.524,0.231,-0.248
0,1.701,0.159,1.585,3.710,1.668,-0.302,-1.089,-1.440,-0.077,-3.171,-2.533,1.260
1,-1.494,-0.146,0.919,0.763,0.029,-1.559,-1.163,0.220,0.724,1.037,-0.493,-0.944
0,0.514,0.067,0.513,-1.555,-1.891,0.181,-0.241,-1.353,-2.075,0.020,-0.934,-1.703
1,0.837,0.364,-1.294,1.796,0.296,-0.414,-0.527,0.419,-0.523,0.151,-2.145,-0.779
0,1.281,0.903,-0.467,2.659,-1.131,0.364,-0.802,0.876,-1.464,1.094,0.554,-1.039
1,-0.914,-2.972,0.904,-0.792,-0.394,1.026,0.175,1.851,0.642,0.480,1.291,-0.585
0,0.660,0.326,-0.746,0.725,-0.372,0.293,3.459,-1.727,-0.509,0.486,3.210,-0.464
1,0.328,2.122,0.983,0.494,1.882,0.159,0.241,-1.584,0.862,-0.038,-0.634,-0.284
0,-1.847,-0.852,-0.294,-0.023,-3.334,0.048,-0.431,1.940,0.036,-1.923,0.507,-1.080
1,-2.027,-0.749,-1.488,-0.146,-1.203,-0.707,-0.936,-0.370,0.735,2.303,-0.950,1.005
0,-0.905,0.948,-0.079,0.594,0.660,0.171,-0.004,-0.024,1.206,-0.330,-1.321,1.447
1,-0.904,0.728,0.294,0.493,2.167,0.653,-2.925,-0.186,2.115,0.413,-0.114,-1.337
0,1.458,-2.494,0.688,2.506,0.484,-0.331,0.810,1.491,-1.944,0.343,-0.292,-0.922
1,-0.038,-0.529,-1.384,1.464,-0.231,0.508,0.980,-1.698,1.790,-1.328,1.901,0.658
0,0.697,0.933,-2.475,0.310,-1.692,0.007,-0.146,0.741,-1.359,-0.353,-0.527,0.346
1,-0.899,1.141,1.373,0.774,-1.379,0.249,1.416,-0.292,-1.363,1.269,-1.539,0.953
0,0.273,0.324,-0.641,-1.725,0.490,-1.465,-2.005,1.211,0.944,0.847,-1.010,0.575
1,1.453,-0.409,-0.498,-1.141,-0.317,1.002,0.655,1.567,1.253,0.788,-1.661,-0.645
0,-1.681,0.870,-1.356,-0.749,-1.344,0.009,-0.500,0.200,-2.040,-0.007,0.085,-2.524
1,0.941,-0.911,-0.326,-0.670,-0.411,-0.463,-0.206,-0.522,-0.536,-0.348,-0.571,-0.521
0,0.291,-1.571,1.400,0.398,1.929,1.043,0.319,-1.573,0.952,-0.253,-1.434,1.132
1,0.000,1.451,-0.369,1.398,-1.170,0.961,-0.736,-0.148,0.626,0.341,-0.114,2.001
0,-0.253,1.016,-0.183,-0.624,1.078,-0.452,1.301,-0.086,0.919,-0.278,-2.421,0.709
1,0.947,-0.253,0.025,-0.726,-1.830,0.881,-1.759,-0.685,0.276,-1.905,0.430,2.825
0,1.983,0.698,-2.170,-2.182,-0.748,-0.879,-1.140,-0.184,0.672,-3.110,-0.607,0.189
1,-1.616,-0.509,-0.272,-0.720,1.356,2.102,-1.533,-0.965,0.943,-0.766,1.260,-2.611
0,0.625,-0.721,-2.299,-0.354,-0.158,0.320,1.107,-1.846,0.547,-1.029,4.005,0.515
1,-1.036,1.736,-0.022,-1.410,-0.575,0.857,0.760,0.321,1.776,-1.613,-1.077,-0.303
0,-2.186,-0.577,-0.685,-0.281,-1.726,-0.976,0.285,-0.009,-1.126,0.421,-0.520,-0.152
1,-2.109,-0.423,0.606,-1.160,-0.398,-0.203,-1.753,-1.601,1.429,0.715,-0.013,-0.997
0,-1.806,0.359,-1.523,-0.268,-0.785,-1.269,0.513,0.579,-1.291,-1.563,-0.449,0.833
1,-0.421,1.203,-1.169,-1.680,1.172,0.203,-3.408,-3.357,1.574,-0.041,-0.044,-0.280
0,0.095,1.019,0.877,-0.122,0.270,-0.649,0.353,-0.222,0.336,1.098,0.867,-0.830
1,2.450,-0.808,1.728,2.263,0.493,0.851,0.671,-0.455,1.723,2.133,-0.725,-1.260
0,-0.503,-0.731,-0.679,0.514,-1.909,-0.033,-1.052,2.244,-2.811,0.332,-0.094,-1.146
1,-1.690,-0.450,0.531,0.021,0.044,-0.796,-1.220,-1.225,2.015,0.641,-1.667,-2.000
0,0.942,-0.125,-1.587,-0.144,0.330,1.816,-0.560,1.955,-0.228,-0.686,-0.463,0.688
1,0.791,-0.081,-1.485,-3.532,-0.064,1.708,-1.531,1.955,-0.260,1.068,-0.787,0.296
0,-0.984,0.051,-1.430,1.117,-0.971,2.045,-0.818,-2.263,0.116,0.931,-1.707,1.381
1,-0.775,-0.786,-1.124,-2.502,-1.074,-0.516,-0.511,3.203,-0.178,0.905,0.286,-0.990
0,-0.777,1.095,1.890,2.029,0.911,0.311,-0.170,-1.056,0.657,1.834,0.584,0.780
1,0.335,-1.490,1.621,0.567,-1.434,-0.887,0.035,0.805,0.379,1.006,0.705,0.240
0,2.389,1.973,-0.046,-1.035,-0.585,-0.285,1.451,-1.709,0.971,0.300,-0.944,0.613
1,1.201,-0.106,-0.236,1.361,-0.946,0.808,1.146,0.949,0.002,-0.433,-0.207,0.403
0,1.105,0.126,-0.979,-0.327,-0.763,1.679,-0.787,0.374,-0.121,1.226,-0.022,0.743
1,-0.921,-1.997,0.183,-0.504,0.398,2.017,0.000,-0.240,-1.376,-0.429,1.525,0.017
0,-1.356,0.219,2.831,1.130,0.239,1.410,-0.401,-0.187,-1.191,-2.081,-0.756,-0.959
1,-0.479,1.697,-0.457,-2.221,-0.464,0.634,-0.915,1.128,0.483,-0.100,-0.922,0.164
0,-1.775,-1.274,-0.339,1.174,-3.343,0.098,1.260,1.647,0.092,-0.688,1.362,-0.640
1,-0.648,1.360,-1.785,-0.662,-1.553,-1.475,-0.011,-1.281,-0.057,1.197,0.717,0.198
0,-0.246,0.592,-1.840,0.420,1.334,0.260,0.203,0.069,0.780,0.148,-0.449,1.345
1,-0.124,-0.957,0.358,-0.162,-0.781,1.053,1.258,-0.958,2.029,-1.134,-0.953,-1.898
0,0.705,0.741,-0.629,-0.598,0.673,-0.879,1.242,-0.131,-0.904,0.641,4.208,-0.209
1,0.245,-1.914,-0.071,1.405,0.632,0.850,-1.547,-1.521,1.868,-0.636,-0.512,0.238
0,0.840,0.025,-1.367,0.654,1.015,0.158,-0.318,-1.032,0.244,0.356,-0.703,0.955
1,-0.337,0.478,1.077,2.366,-0.811,-1.604,-0.999,-0.410,-1.588,-1.194,-0.376,0.406
0,0.569,0.235,1.105,-1.900,-0.338,-1.540,-0.351,1.558,-0.521,0.461,-0.674,0.669
1,-1.015,0.202,0.114,0.473,-0.520,1.455,-0.773,0.886,0.454,1.944,-1.860,-1.313
0,-2.274,-0.002,-0.517,0.268,-0.255,0.922,0.026,0.637,0.126,0.388,-2.315,-2.531
1,0.386,-0.495,-1.234,1.394,1.331,-0.134,-1.190,1.844,-0.257,1.859,-1.146,0.485
0,-0.687,0.069,0.586,0.540,0.928,0.510,1.340,-1.208,-0.604,-0.073,-0.843,0.906
1,-1.200,-0.093,-0.853,1.199,0.082,-1.625,0.037,-0.294,0.569,0.760,1.400,-0.514
0,-1.842,-0.945,-0.445,-1.970,-1.159,-0.435,0.813,-0.505,-0.043,0.776,-0.528,-0.293
1,0.926,2.159,-0.526,0.553,0.923,0.656,-1.346,0.400,2.518,-0.998,-0.552,-2.210
0,-1.114,0.297,-0.435,1.373,-0.282,-0.883,-1.100,0.757,0.905,0.554,-0.288,1.201
1,-1.213,-3.171,0.844,-1.168,1.406,-0.064,-1.599,1.420,0.076,-0.648,0.934,-0.750
0,-0.387,0.174,0.957,0.899,0.018,0.064,0.535,-0.814,-0.064,-0.770,0.686,-0.516
1,-0.149,-0.776,0.708,0.048,1.872,0.608,-0.148,3.046,0.193,-2.150,0.584,2.436
0,-0.644,4.889,-1.347,0.308,-0.798,-0.137,0.409,2.248,-0.856,-0.973,0.311,-0.629
1,-0.910,0.091,-1.016,-0.643,-0.687,-0.164,1.347,-4.353,0.976,0.415,-2.108,-1.290
0,-1.151,1.615,-0.925,0.393,0.678,0.689,1.197,4.380,-0.357,0.267,0.843,-0.967
1,-0.247,1.528,2.750,1.362,2.193,1.298,-0.944,-1.435,1.095,0.160,0.663,1.070
0,2.209,-2.476,0.492,2.393,-1.428,0.280,1.806,0.170,-1.413,-0.377,0.615,-1.387
1,1.350,1.467,0.728,0.363,1.221,0.390,-1.242,-0.342,-0.208,0.051,-1.325,2.503
0,0.593,0.146,1.484,0.209,-1.935,-0.475,-0.777,3.829,-0.148,-0.653,0.314,-0.534
1,-2.684,0.949,0.582,0.303,-0.238,-0.350,-1.142,-2.400,0.288,0.334,1.804,0.461
0,-0.252,0.889,-0.922,-2.448,-0.353,-0.055,0.930,0.706,2.915,1.339,-2.360,2.428
1,0.196,-0.590,-0.003,-2.769,0.351,-0.566,-1.492,0.705,0.022,3.896,1.379,-1.309
0,-0.470,0.346,-0.208,1.550,-0.003,-0.314,1.072,1.424,-0.640,1.318,1.182,-1.333
1,0.233,-0.713,-1.424,-0.203,0.412,-0.636,-0.673,0.856,-0.187,-2.004,1.404,-0.455
0,1.452,0.146,0.426,2.247,0.079,-0.721,0.895,-1.903,3.023,-2.922,0.862,0.730
1,-0.910,1.001,0.436,3.027,0.102,-0.068,0.305,-0.347,-0.671,1.676,1.280,-0.341
0,1.166,0.454,-1.885,-0.056,-0.748,-0.863,0.489,-0.705,-1.056,0.424,-1.089,-0.782
1,1.241,-0.140,0.172,-1.017,-0.690,0.140,0.268,-0.772,1.508,-2.569,-0.633,3.290
0,3.578,-0.589,-1.146,0.846,-1.353,-0.559,-0.771,0.360,0.628,-2.238,-1.045,-1.956
1,-1.640,0.520,-1.668,0.168,-1.928,1.670,-2.980,1.007,-0.398,1.597,-0.444,-1.997
0,1.761,-0.326,-2.807,-0.441,1.574,1.759,-1.396,-0.742,0.779,-0.343,1.145,-1.201
1,-1.037,0.978,2.700,-1.647,0.809,1.709,1.492,-0.067,1.971,-1.144,-3.553,-1.410
0,-2.149,1.307,0.149,1.728,-0.963,-0.070,0.745,1.840,-1.133,-1.276,-1.103,-0.820
1,-1.623,-0.705,-4.061,-0.131,-0.120,0.134,-0.460,1.583,-0.140,1.398,-2.480,0.003
0,-0.701,0.886,-0.750,0.655,-0.339,-1.390,-0.365,0.098,1.605,-0.025,0.661,-0.851
1,1.086,-1.270,1.549,2.390,1.807,-1.295,-0.624,-2.904,1.554,-0.710,-0.294,-2.286
0,1.098,-0.222,-0.796,0.462,0.549,-0.110,1.244,0.955,-1.076,-1.424,0.716,-2.005
1,0.248,-2.986,-0.617,0.547,1.609,0.580,3.278,-0.552,2.659,-0.726,-0.775,-0.254
0,0.079,0.068,-0.004,-0.221,-1.073,-0.979,-0.505,0.886,-1.559,-0.675,-0.510,1.600
1,-0.961,-0.427,1.644,-2.762,0.338,-1.403,0.858,-1.443,-1.823,0.435,0.330,0.114
0,-1.051,-0.254,1.353,-1.089,0.252,0.013,-3.520,0.278,2.383,0.312,-1.062,2.085
1,0.950,-0.444,-0.483,-0.329,-0.024,1.267,0.453,-0.871,0.139,0.397,0.318,-0.852
0,-0.832,0.061,-1.077,-0.419,-0.429,-1.001,0.327,-0.132,1.648,1.218,2.459,-2.839
1,1.637,-0.755,-1.397,-0.461,-0.052,0.722,0.449,1.242,0.765,3.664,0.001,1.445
0,-1.059,0.418,0.899,2.246,-2.866,1.196,-1.027,-0.544,0.357,1.082,-2.734,1.725
1,-0.038,-0.105,-0.240,0.743,-1.941,-2.093,1.535,0.717,0.747,0.074,-0.699,0.336
0,-0.668,2.219,-0.646,-0.586,0.222,0.998,2.397,-0.932,-1.067,0.348,-2.009,1.099
1,0.466,0.373,0.677,1.131,0.769,0.357,2.816,2.567,-1.159,-1.241,-0.977,0.693
0,-0.158,0.815,-1.715,0.594,0.076,0.517,-0.454,1.562,0.493,-0.512,-1.207,-0.652
1,0.207,0.100,1.078,-1.332,0.085,1.752,0.287,0.610,-1.595,0.618,0.227,-0.829
0,-0.000,1.297,-0.358,0.404,0.762,-0.770,-1.535,-2.023,0.467,-0.387,1.857,-0.718
1,-2.047,-2.466,0.637,-2.402,-2.274,1.323,0.573,-0.294,-0.901,-1.856,0.535,-2.351
0,-2.742,0.515,1.390,-0.438,0.004,-1.511,-1.339,-0.301,-1.079,-0.379,0.987,-1.553
1,0.195,0.471,1.715,-0.908,-0.331,0.514,-0.922,-1.779,0.903,0.611,-0.292,-1.477
0,0.053,0.321,-1.507,0.860,-1.152,2.540,0.455,-1.582,0.947,-1.103,-0.420,-2.125
1,-1.011,-1.859,-0.426,-0.449,-0.490,1.659,0.330,-2.171,-0.850,-0.217,-0.728,-0.202
0,0.126,-0.496,-0.388,-0.994,1.232,-0.267,2.122,1.283,-1.039,-0.363,0.620,-1.312
1,0.629,-1.271,1.498,0.689,-1.335,0.514,1.001,-0.742,1.326,-0.965,0.115,0.284
0,0.728,0.400,-2.026,-0.614,0.395,0.434,-4.054,2.449,-1.285,-0.815,-0.797,-2.981
1,-1.894,2.067,0.511,2.563,-0.108,0.986,0.895,0.553,1.813,-2.380,-3.490,0.601
0,0.674,1.151,-0.987,-5.162,-0.202,1.342,-2.881,1.317,0.312,-1.310,-1.104,1.187
1,2.325,-0.740,0.566,-0.337,0.692,0.288,-1.935,0.557,-0.228,-1.026,-1.692,3.713
0,-1.658,0.008,0.652,-0.899,-1.221,0.195,-0.600,-0.377,-3.648,0.462,-2.792,-2.914
1,-0.358,-1.788,-0.087,-0.567,0.896,-0.748,0.638,2.103,-1.129,1.924,1.639,1.026
0,-0.071,-2.462,1.257,-1.314,0.083,0.581,-0.521,-1.067,2.906,0.557,-1.021,-0.076
1,-0.790,-1.295,0.132,0.023,-0.498,-0.375,1.549,0.197,0.250,0.110,0.514,1.056
0,1.237,0.043,-0.179,-2.762,0.501,0.145,-0.315,-1.568,-0.783,0.467,-0.947,-0.187
1,0.639,-0.889,-0.518,-1.750,-1.162,-0.479,0.125,-0.074,-0.280,-2.555,-1.878,-0.323
0,0.768,0.751,-0.113,0.019,-0.258,-0.554,-1.613,-1.162,0.477,-3.336,-0.496,-0.720
1,-0.425,1.551,0.816,-0.704,-0.424,1.035,-0.428,2.518,0.068,-0.516,0.580,-2.922
0,-0.586,-0.293,1.726,0.406,0.043,1.316,-2.216,-1.599,0.014,-1.291,1.037,-1.582
1,0.351,-0.121,1.090,0.140,1.465,1.759,-0.088,-0.657,1.650,-0.083,-1.305,1.240
0,0.185,1.932,0.512,1.685,0.006,1.215,-1.513,0.025,-0.381,-0.723,1.706,-1.282
1,-1.346,0.765,-0.794,0.444,1.556,-1.578,-0.905,1.295,0.733,1.314,-1.519,-1.465
0,-0.841,1.517,-0.240,-0.156,0.964,-1.443,0.808,0.236,-1.724,0.356,0.939,-0.190
1,-0.172,1.957,0.786,-1.441,0.433,0.501,-1.063,-0.876,1.470,2.222,-0.349,-0.076
0,0.808,2.406,0.146,0.383,0.679,0.034,0.951,1.408,-0.753,1.076,2.265,0.267
1,2.573,0.748,1.084,0.164,0.206,-0.590,-1.184,-1.917,1.385,-0.819,0.941,1.557
0,1.078,0.196,-1.575,0.069,0.458,-1.643,1.665,0.938,-0.746,-0.434,0.185,-0.764
1,-1.260,1.364,1.012,-1.438,-0.074,-0.201,-0.340,-1.284,-0.644,0.398,-2.806,1.983
0,-1.212,-0.058,0.171,-2.720,0.614,1.444,0.298,0.880,0.957,1.895,-0.029,-0.041
1,-0.151,0.634,-0.321,1.448,2.667,3.582,1.884,1.107,-0.146,0.541,-0.037,-0.456
0,-1.037,-0.484,-0.651,1.168,-0.313,-0.766,-0.496,1.136,0.569,0.935,1.368,2.461
1,-0.820,-0.141,-1.562,1.198,-0.160,1.298,-0.567,1.306,0.519,1.243,0.310,-0.465
0,-0.341,0.121,1.441,2.226,-0.396,-0.264,-0.361,-1.289,1.535,-1.483,-1.641,0.724
1,-1.485,0.142,0.011,0.324,0.840,-0.408,-0.872,0.787,-0.684,0.338,2.813,0.572
0,-1.195,0.378,-0.697,-0.769,1.574,-0.050,0.312,-0.226,-0.998,0.816,-0.619,0.084
1,1.469,0.512,0.096,0.960,-1.092,-0.775,1.764,-0.124,0.620,-0.791,0.738,2.629
0,-1.429,0.259,-2.870,1.873,-1.042,0.123,-0.845,-1.545,0.040,-1.151,-0.437,1.349
1,0.004,-0.801,2.025,0.134,0.509,0.560,1.392,3.983,-0.746,-1.033,-0.203,0.852
0,1.789,1.496,0.204,0.268,2.390,-0.217,-1.987,-1.007,0.589,-0.686,1.943,-0.081
1,1.330,-0.267,0.373,-1.995,2.060,1.050,1.642,-0.724,-0.596,-0.930,-0.881,-0.876
0,-2.909,-0.096,-0.049,0.984,-0.201,-0.828,1.479,1.294,-0.717,-1.248,0.054,-0.908
1,0.566,0.330,-0.388,-0.219,0.286,0.198,0.635,0.025,0.593,1.396,-2.650,-2.412
0,0.312,1.131,-1.410,0.013,1.615,1.374,0.668,0.398,-1.957,-0.136,-1.543,1.202
1,-0.302,-1.748,0.695,-0.544,0.731,0.924,1.767,-1.469,-0.892,-0.348,-0.552,-0.898
0,2.125,1.452,1.154,1.118,0.823,-0.412,-0.511,-0.183,-0.742,-0.590,1.708,-0.547
1,1.896,-1.772,0.808,-0.410,-0.872,1.433,-1.097,-1.442,0.975,-0.642,-0.984,0.213
0,-1.018,0.688,-0.223,0.529,-1.466,-1.145,0.293,0.133,-0.342,-0.090,-0.465,-1.603
1,-0.443,0.247,0.417,-1.293,1.634,-0.720,1.444,-1.181,1.231,-0.456,-2.079,2.424
0,0.274,0.001,0.902,-1.796,0.252,0.805,-0.014,1.893,0.775,0.513,-0.510,-0.568
1,1.001,0.337,0.476,2.065,0.703,0.888,-0.955,0.060,0.123,-0.145,0.135,0.236
0,0.531,-1.848,0.024,-1.170,-0.658,-0.805,-2.642,0.337,-1.096,1.086,-0.803,-0.574
1,-0.321,-1.749,-0.150,-0.834,-0.154,1.081,-0.501,-0.347,-1.223,1.862,-0.381,0.463
0,0.312,0.364,-0.176,-1.194,-0.677,-0.236,0.259,0.147,1.652,-0.423,0.567,-0.200
1,0.584,0.425,-0.429,-0.996,-1.224,-0.863,0.681,-0.571,-0.384,-2.741,0.304,-0.642
0,0.314,-0.984,1.767,-0.022,0.270,0.376,3.655,-1.120,-0.812,0.425,-1.367,-0.098
1,0.970,-0.106,-0.481,-0.111,1.201,0.073,-1.155,-0.791,1.169,-1.483,-0.540,-1.508
0,1.226,0.325,-0.839,-0.507,-0.947,-0.039,-1.484,0.766,-0.239,-0.803,0.172,0.592
1,-1.310,1.652,-0.326,-0.091,-1.568,0.087,-2.134,0.854,-1.899,0.319,0.232,-0.446
0,-0.239,2.027,-0.214,-0.719,-0.032,0.760,-0.887,-0.163,-0.118,-1.120,0.637,-1.752
1,0.727,-3.550,1.295,-1.584,0.323,0.095,-0.404,1.080,-0.145,0.296,-0.099,-1.269
0,-1.574,0.173,-0.750,1.129,-2.328,-0.641,0.462,0.827,-0.784,-0.094,1.409,-1.652
1,-0.119,-0.425,1.665,0.103,-0.119,-0.089,0.878,-2.944,0.867,1.103,-1.646,-1.436
0,-0.417,1.221,0.189,-0.590,1.681,-0.637,-1.011,0.673,2.249,-1.228,-1.547,0.519
1,0.314,-1.188,-1.268,2.043,0.859,1.409,-0.164,-1.256,0.603,0.160,-0.945,-1.167
0,1.834,2.449,1.181,0.858,-0.027,0.215,-0.956,-0.075,-1.158,1.275,-0.978,-0.664
1,-1.188,-1.659,0.578,0.473,2.393,0.161,-1.065,-0.512,0.918,-1.099,0.577,-1.004
0,0.057,-0.165,0.634,0.245,0.134,-1.276,-0.140,1.157,3.071,-1.134,-0.228,-0.912
1,-0.378,0.710,-0.779,-0.775,-0.393,0.653,-0.660,-0.508,-0.038,0.838,0.557,1.326
0,0.134,0.198,-0.527,-2.799,1.205,-2.473,-0.070,0.978,-0.502,0.154,-1.237,0.310
1,1.378,0.026,-0.570,-2.870,-1.569,-0.170,0.027,-0.136,1.833,0.288,-0.353,1.513
0,-1.400,0.863,-2.377,-0.698,-0.980,1.451,-0.232,0.797,-0.867,1.525,1.122,-1.580
1,0.308,-1.399,-1.285,-1.603,0.033,-0.059,1.120,-0.787,-0.318,2.002,0.713,0.313
0,-2.527,-1.203,0.608,1.174,1.783,0.282,0.799,-0.144,1.148,-1.388,-1.945,-0.559
1,-1.723,0.237,-0.481,-0.834,-0.108,-1.867,-0.157,1.342,0.536,1.678,-2.703,-0.126
0,1.363,-0.358,1.452,-0.415,-0.535,-0.014,0.825,-1.793,-2.108,0.370,-2.532,-0.372
1,0.716,-0.168,-0.960,1.300,-0.947,0.400,1.628,-0.556,0.359,-0.111,-0.749,1.725
0,-0.275,0.970,-0.987,0.549,-0.646,-0.198,-1.035,-0.223,1.290,-2.608,0.160,1.734
1,-0.205,-0.338,-0.345,0.413,-0.205,0.263,-0.375,-1.396,-1.228,-1.384,-0.329,-1.984
0,-1.077,-0.408,-0.740,0.015,2.376,-0.252,-0.245,-0.123,-1.113,-0.866,0.010,-0.367
1,-2.662,0.474,0.500,-1.290,0.586,0.776,0.118,3.827,-0.120,-0.043,-1.243,-2.192
0,-0.786,-0.106,-0.196,-0.812,-1.556,-0.358,-0.510,0.678,0.153,-0.233,0.271,-0.409
1,-1.761,0.894,-0.544,-1.174,-2.207,0.243,0.344,1.216,0.091,0.471,-1.336,-0.426
0,0.607,0.640,0.087,-0.172,0.125,-1.041,-0.839,0.440,-1.032,0.439,-0.929,1.440
1,0.496,0.635,-0.172,-0.167,0.389,0.722,0.632,-2.196,0.386,0.045,0.181,-0.957
0,2.674,-1.152,0.050,2.931,0.606,0.543,-0.483,0.007,-0.985,-0.563,-1.313,-0.270
1,1.426,-0.837,0.446,1.037,1.247,1.473,-2.407,-0.864,1.021,-0.860,-1.490,1.894
0,-0.252,0.816,-1.058,0.417,-2.038,-0.563,0.896,1.472,-1.145,0.582,0.225,1.075
1,-0.991,1.687,0.436,-0.121,-0.041,-0.372,0.240,-1.043,1.742,1.027,0.655,3.545
0,-0.644,0.585,0.532,-1.024,0.444,-0.258,0.698,0.877,1.294,0.661,-0.132,1.921
1,0.858,-0.882,0.038,-2.093,0.973,2.199,0.878,1.509,-0.012,-1.105,-0.466,-0.384
0,-0.832,0.904,-0.033,-0.234,-0.408,-1.246,-0.162,0.032,-0.497,0.455,2.134,-1.344
1,1.344,-0.460,0.573,0.271,-0.626,-0.746,0.110,0.778,-0.566,-0.612,-0.477,0.711
0,1.237,0.214,-0.010,0.794,0.711,-0.304,0.198,-1.664,2.166,-0.310,-1.247,3.973
1,-1.444,-1.347,-0.924,1.051,1.189,0.119,0.518,0.107,0.265,-2.091,0.361,-0.865
0,1.937,1.778,2.057,-0.415,-0.994,-0.769,0.812,-0.067,-0.124,1.056,-1.677,-0.463
1,2.307,0.943,-0.781,0.926,0.130,-0.146,0.634,-1.130,0.382,-0.745,-1.194,0.195
0,1.065,0.216,-0.499,0.382,-0.664,0.904,-1.371,-2.001,0.047,1.377,-1.426,0.543
1,-0.641,-1.555,-0.314,1.194,-0.006,1.367,-2.043,-1.700,-1.055,-0.099,0.379,-1.481
0,-0.580,0.637,-1.740,-0.161,0.193,1.526,-1.345,-1.615,0.534,0.255,1.039,-0.100
1,-1.348,-0.969,0.087,-1.140,0.998,0.760,1.145,1.469,0.310,0.185,-0.442,-0.465
0,-0.708,2.804,0.801,0.175,-0.605,-0.143,0.641,1.686,-0.318,-1.050,0.808,-0.834
1,-1.725,0.824,0.957,-1.275,0.117,-0.462,0.365,-1.721,0.647,1.719,-0.369,-0.068
0,-0.033,2.301,-1.078,0.315,1.888,1.204,0.994,-1.954,-0.977,0.175,0.148,-2.046
1,-0.503,0.370,0.974,0.617,-0.092,0.390,-2.229,1.539,-0.012,0.412,-1.282,-1.078
0,1.322,-0.122,-0.821,-1.201,1.383,-0.422,1.981,0.287,-0.326,-1.751,1.265,-1.828
1,-1.075,-1.028,0.613,0.988,0.752,1.318,-1.035,-0.928,3.577,-1.340,-0.104,1.819
0,1.280,0.539,0.929,0.868,-2.760,-1.606,-1.106,0.287,-2.030,0.247,0.385,-1.537
1,-0.856,0.589,2.102,0.039,1.629,-1.571,-0.729,1.539,-0.057,-1.617,0.823,0.081
0,-0.158,0.742,0.287,-0.883,0.683,0.675,-1.802,1.586,-0.405,-1.220,-0.449,0.780
1,-0.415,-0.696,-0.513,-3.580,0.436,2.780,-3.497,0.665,0.010,2.445,-1.981,-0.028
0,-1.118,1.078,0.240,1.601,-0.595,0.033,0.629,-0.476,-3.242,0.987,0.439,-0.164
1,0.615,-1.471,1.755,-0.801,0.098,1.125,1.037,2.023,-0.075,2.091,1.151,-0.216
0,-0.482,-1.090,0.787,0.552,0.997,1.215,-0.623,-0.017,-0.895,-1.607,-1.243,1.057
1,0.725,1.203,-0.553,0.072,0.125,0.900,0.656,1.655,-0.856,0.984,-0.847,0.254
0,-0.308,0.140,0.998,-0.819,-0.340,0.088,0.675,-0.663,-0.643,0.827,-1.203,0.420
1,1.849,1.094,0.282,-1.074,0.073,1.124,0.819,0.272,-1.300,-1.048,-1.021,1.918
0,-1.019,-0.433,-0.102,-0.466,-0.564,-0.459,-0.870,0.335,1.185,-2.442,0.960,-0.662
1,0.035,0.259,-0.479,-0.726,0.372,1.477,-1.456,-0.754,0.364,-0.145,-0.168,-0.946
0,-0.509,-0.035,0.288,-0.430,-0.540,1.884,-1.221,-0.189,-1.173,0.088,1.687,-0.459
1,-1.800,-0.286,0.977,-0.439,0.403,1.104,-0.149,-1.904,2.733,0.909,0.031,-1.397
0,1.719,1.359,0.439,0.313,-3.372,-0.544,-2.365,1.823,-0.249,-1.076,-0.185,-0.512
1,-0.965,0.564,1.427,0.370,0.321,-0.516,-0.068,-1.201,1.693,0.252,-1.043,-2.159
0,-0.995,1.231,-1.165,-0.149,0.624,0.920,-0.639,0.556,0.182,-2.169,0.008,0.675
