Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
0,-1.592,-0.653,0.425,1.692,-0.911,-0.592,-2.182,-1.369,1.536,-0.193,-1.980,1.528
1,1.567,-0.937,-0.774,2.449,0.693,-0.391,-0.378,1.347,-0.780,1.213,0.192,1.012
0,-2.193,-0.170,2.375,2.015,-1.325,1.629,-0.567,-1.254,2.054,-1.470,-1.873,1.736
1,-2.325,0.476,0.587,-0.620,0.479,0.932,0.479,-0.118,0.149,1.889,-0.741,0.577
0,-0.258,-0.239,1.141,-0.630,-1.509,-1.337,2.015,-1.319,0.957,-0.058,-0.427,0.740
1,1.398,1.256,-0.475,-0.806,2.073,2.692,0.080,0.381,1.200,-0.662,-1.157,0.742
0,1.926,0.326,-1.824,0.667,-1.023,1.207,-1.147,1.557,-1.409,0.907,-0.340,-0.883
1,-0.096,-1.307,2.076,-0.692,-0.196,-0.123,-1.035,-0.139,1.249,-0.385,1.577,-0.615
0,-0.792,1.195,0.476,-0.621,-0.835,1.321,-2.124,-2.806,1.674,-1.114,-1.899,-0.013
1,-0.349,0.712,0.200,0.859,1.364,-0.077,0.055,-0.015,0.237,1.438,-0.950,0.248
0,-2.229,1.402,0.377,2.017,1.900,0.423,-0.961,0.473,-1.195,-1.675,-0.678,-1.604
1,-0.326,-0.230,-1.293,-0.228,-1.368,0.658,-0.505,-0.373,1.408,3.476,-2.370,-0.628
0,-0.712,1.776,-0.184,-0.248,0.323,2.337,0.793,-0.412,-3.011,0.005,-1.029,-0.416
1,0.223,-0.306,0.832,1.591,0.250,0.865,-1.446,-4.144,1.876,-1.524,-0.164,-0.931
0,1.289,0.155,0.217,-2.270,2.063,0.005,-0.297,0.448,-0.246,0.860,2.878,-1.178
1,-2.692,-0.479,1.105,0.845,-0.351,0.127,1.854,-0.994,0.839,0.406,-0.337,2.376
0,1.094,-0.539,-0.557,0.160,-0.686,0.689,-0.424,0.984,-0.159,-0.389,1.003,-1.536
1,-1.548,-0.373,1.158,-0.804,-0.734,1.465,2.320,0.484,-0.538,0.962,-1.482,-1.506
0,0.510,-0.960,-0.521,-0.824,-0.088,-1.272,0.980,0.841,0.308,0.418,-0.086,-2.202
1,1.187,0.247,-0.617,-0.428,-0.306,-0.411,-0.468,-0.051,0.372,1.768,-0.292,0.239
0,-2.795,0.724,1.424,0.751,-0.795,-0.844,0.802,-0.565,-0.383,0.682,-0.613,-0.476
1,-0.472,-1.554,-0.153,0.428,0.540,-0.076,-0.283,1.442,-1.062,-1.320,1.378,0.206
0,-0.219,2.276,0.140,0.435,0.143,0.424,-0.207,0.813,1.974,-0.006,-0.387,1.911
1,-2.259,0.956,0.165,0.473,-0.349,0.114,0.629,0.782,0.337,0.301,0.433,-0.458
0,-0.289,0.285,0.145,-1.035,-0.164,1.034,4.161,-0.611,0.716,-0.199,-0.085,-0.978
1,-0.144,-0.618,-0.477,1.483,2.775,0.488,-0.439,-0.435,-1.454,-0.237,-1.644,3.354
0,1.105,-0.256,-0.852,0.682,-0.704,-2.327,-1.019,0.736,-0.100,-2.909,-1.816,0.989
1,-0.340,0.660,0.829,-0.866,0.689,-0.237,-1.776,1.237,1.240,1.090,1.754,-0.769
0,-1.403,1.099,0.526,0.016,2.718,0.818,0.574,0.366,0.676,0.474,-0.536,0.752
1,-2.228,-1.994,-0.393,-0.994,-0.552,-0.148,-0.688,-1.551,-0.052,-1.698,-1.971,0.422
0,-2.171,1.216,0.249,1.622,-0.661,-0.657,-1.179,2.197,-0.589,-0.288,-0.355,0.417
1,0.039,-0.169,-0.198,-0.921,-1.049,0.173,0.090,1.300,0.470,1.016,-1.730,1.028
0,-1.114,2.989,-0.725,0.783,-0.359,1.878,0.023,0.231,2.210,-0.257,-0.406,-1.067
1,-0.657,-1.559,-0.498,1.817,0.074,0.099,-1.150,1.517,1.798,0.245,-1.455,-0.201
0,1.743,-1.039,1.666,-0.471,2.016,0.554,0.822,-0.337,-1.072,1.229,0.849,-1.178
1,-0.479,-0.393,0.369,-0.886,-1.258,0.293,-0.419,-1.071,1.653,-1.118,1.031,-0.216
0,0.735,0.620,-1.675,-0.347,-0.541,0.314,1.053,1.905,-2.592,0.172,-0.193,-1.810
1,-0.648,2.092,0.235,-0.108,-0.843,0.653,0.067,0.366,3.148,0.348,-0.025,0.193
0,-0.420,1.172,-0.476,-2.225,-0.662,0.280,-0.853,1.104,1.758,0.276,-1.868,2.315
1,0.800,-0.018,-0.490,-2.273,-0.108,1.895,0.752,0.693,0.503,-1.198,-0.836,1.116
0,0.440,2.404,-1.468,1.932,-1.136,-1.004,0.665,-0.213,-1.460,1.128,-0.860,-1.631
1,-1.027,-0.029,-0.229,-1.681,0.562,0.833,0.422,-1.152,-0.483,1.646,0.441,0.433
0,-0.416,0.416,1.704,1.562,-0.510,0.583,-0.667,-0.248,-2.035,-1.975,0.479,-0.159
1,0.399,-1.176,0.364,-1.191,-1.856,-0.351,-1.279,-0.554,-0.708,2.192,1.560,-0.816
0,1.699,-0.794,0.998,-0.444,0.258,0.883,1.554,-1.112,-2.078,2.682,-1.592,0.970
1,0.561,1.312,-0.923,2.359,-2.950,0.763,-0.288,0.647,0.884,-1.617,-0.165,-0.880
0,-0.201,1.410,-0.744,0.575,-0.942,1.923,-1.276,0.933,0.037,0.253,-0.190,0.546
1,-0.242,0.693,1.606,0.312,-0.082,-0.113,-0.590,0.621,0.922,-1.097,-0.990,0.522
0,0.192,1.332,1.674,0.037,2.315,0.232,-1.042,-2.215,0.784,-0.695,2.162,-1.835
1,-0.208,2.532,0.452,-2.715,0.744,0.635,1.445,1.847,-0.231,-3.382,-0.314,-3.950
0,-1.077,-0.240,-1.973,2.302,-1.807,0.068,-1.756,2.051,0.204,-1.067,0.414,-1.487
1,0.356,1.137,-1.243,-0.468,-0.908,-0.234,0.188,-0.152,0.032,0.240,-3.029,-1.327
0,-1.531,-0.128,-1.802,0.555,0.270,0.869,0.368,-2.937,-0.426,0.104,0.202,1.918
1,-0.024,0.409,0.529,0.042,1.855,0.729,-0.367,-2.827,0.696,-0.669,-0.332,-0.785
0,2.397,0.552,0.646,-1.500,1.292,0.050,1.314,-0.022,-0.362,1.864,2.263,-1.128
1,0.911,-2.319,0.164,0.646,0.264,0.376,1.353,-0.793,1.943,-0.068,1.898,1.909
0,0.326,1.919,-2.662,1.039,-2.329,-0.339,-0.548,4.671,-2.613,-0.484,0.496,-0.491
1,-0.901,-0.131,0.883,-0.906,0.522,1.383,-0.362,-2.115,0.848,0.824,-2.079,3.924
0,-0.793,0.342,-1.047,0.395,-0.818,-0.819,-3.081,0.963,1.077,0.184,0.240,0.571
1,0.494,-0.870,-1.244,-0.383,1.539,0.656,1.329,-0.034,1.105,0.587,0.369,-1.286
0,-0.180,0.064,0.338,0.056,-1.601,-0.450,-0.858,-1.561,-1.418,-0.284,-0.223,-0.576
1,-0.275,-1.332,-0.647,-2.148,-0.441,-2.160,-0.515,1.952,-1.390,0.111,0.093,1.255
0,-0.371,-0.697,-0.381,0.508,0.533,-0.303,0.199,-1.380,3.201,-0.875,-0.595,1.660
1,0.449,-0.229,0.200,0.082,-0.424,0.870,0.420,0.990,0.537,1.454,-0.981,-0.066
0,0.502,0.755,-1.637,0.006,-1.886,-0.057,0.686,0.169,-0.409,0.091,-1.639,-1.423
1,0.474,0.298,0.378,0.975,0.762,-2.301,-0.439,0.495,1.046,-0.331,-0.116,0.830
0,2.113,-0.179,-0.557,0.427,-0.447,0.089,-1.906,0.632,-1.732,-1.886,-0.974,-0.878
1,-2.076,-0.819,1.633,0.468,0.968,1.879,-1.499,0.479,-0.273,0.100,1.295,1.200
0,-0.833,1.303,2.223,0.746,-0.892,-1.216,0.164,-0.517,0.585,0.791,-0.274,0.376
1,-2.615,-0.703,1.805,-0.274,1.083,0.353,-0.614,-0.862,-1.608,-1.393,-2.555,-2.444
0,-0.610,0.580,-0.396,2.771,2.784,-2.170,2.096,2.642,0.025,0.024,1.132,-1.674
1,0.560,-0.369,-4.060,-1.511,-1.365,-0.807,-2.245,-0.993,-0.210,2.325,-1.437,-0.376
0,0.383,0.691,-0.627,-0.488,1.546,-1.415,-0.228,1.768,-0.342,0.723,0.287,-0.252
1,0.173,-0.630,-0.237,1.843,1.211,0.544,-0.742,-2.242,2.776,-0.589,0.045,0.463
0,1.234,-0.222,-0.589,-0.393,1.736,-0.177,1.465,1.299,1.872,0.635,5.495,1.207
1,-0.141,-1.853,-0.120,0.850,-0.538,0.906,0.273,-0.430,-0.488,-0.618,0.765,0.142
0,0.786,0.033,-0.205,0.898,-1.847,-0.626,-1.882,1.238,-0.374,0.495,-1.333,-1.920
1,-1.742,1.894,1.430,0.032,1.601,1.283,-0.940,-1.401,0.321,-1.292,-2.047,1.008
0,0.166,0.007,1.362,-2.549,0.093,-0.322,-1.937,0.670,1.275,0.256,-2.210,2.594
1,-0.772,-0.554,-0.331,-2.434,-0.864,0.437,-1.246,-0.107,-0.129,0.141,1.290,1.238
0,1.573,0.261,0.086,1.084,-0.983,0.423,-1.515,0.146,-2.880,-0.075,-0.740,-0.738
1,-0.042,-0.870,0.953,-0.315,-1.024,-1.392,0.601,-1.030,0.442,0.083,0.093,0.027
0,0.162,-0.237,2.525,-1.489,-0.302,-0.235,-0.030,-0.969,0.657,0.823,-1.272,0.313
1,-1.660,-0.932,-1.231,-0.099,-2.419,-2.103,-0.243,1.066,-0.186,-0.892,-2.110,1.118
0,0.961,-0.418,-0.704,-0.872,-1.529,-0.383,-0.231,-0.292,0.080,0.817,-1.118,0.471
1,1.154,1.250,0.393,-0.259,1.662,0.213,2.523,2.203,0.537,-0.148,-0.919,-1.479
0,-0.059,0.033,-1.792,0.741,-1.242,2.293,-1.029,0.514,0.399,-0.480,-1.759,1.427
1,-1.304,-0.278,-0.099,-0.135,-0.018,0.520,-1.384,0.276,-0.619,0.102,0.421,-1.224
0,0.418,-0.205,2.497,-1.564,0.138,0.742,-2.885,-1.618,-0.345,-0.141,-0.474,-0.743
1,-2.154,0.768,0.073,0.877,0.625,-0.211,-0.712,0.417,-1.127,0.654,-1.331,-1.732
0,1.316,2.472,0.507,0.373,0.047,0.631,-0.298,0.582,-0.438,-3.748,0.064,-0.030
1,-1.289,0.165,-1.894,-0.912,-2.664,-0.169,0.701,0.196,0.440,-0.075,-2.087,0.108
0,-0.387,1.084,-0.632,-0.299,0.183,-2.054,1.225,-0.094,-1.649,-1.275,-0.472,-2.209
1,0.478,0.523,-0.469,0.564,0.470,1.067,1.288,0.284,-0.563,0.260,-0.769,0.641
0,1.513,-1.933,0.101,-0.344,2.550,-0.135,0.313,0.140,-2.141,1.385,0.548,-0.461
1,2.300,-3.586,1.108,2.073,-2.100,-0.326,-1.092,-1.286,0.253,-1.107,2.008,-0.301
0,1.248,-1.127,-0.196,1.282,-0.485,-0.477,0.989,2.614,0.312,0.630,-1.883,-1.990
1,-1.478,1.802,1.405,-0.228,-1.280,0.620,0.757,-2.113,-0.331,-1.006,-1.520,1.119
0,-0.352,0.461,-0.477,-1.364,-0.511,0.477,-1.288,0.309,-0.013,0.651,-0.266,-1.065
1,-0.304,-0.029,-0.167,0.288,-1.423,2.654,0.232,-0.344,0.386,-1.205,-0.664,0.295
0,-1.976,0.766,-0.266,0.918,-1.055,2.123,-0.263,0.080,0.546,0.286,0.389,-1.876
1,0.325,-0.862,-0.255,-1.561,-0.260,-1.137,0.037,1.273,-0.562,-0.175,-0.765,0.657
0,0.687,0.284,1.470,0.443,-0.927,-0.084,0.347,-0.098,0.845,0.787,-0.039,0.299
1,-0.207,0.462,-0.057,0.472,0.249,0.036,0.082,0.732,0.142,0.023,0.392,-0.431
0,0.218,0.312,0.926,-1.348,1.151,1.312,2.498,-0.561,-2.339,0.974,-0.267,0.042
1,1.270,0.327,-0.471,1.195,0.321,0.052,1.662,0.234,-1.416,-0.480,0.358,0.624
0,-0.189,0.205,-0.352,0.469,-1.100,-0.810,-0.667,-0.227,0.146,-0.180,0.535,-0.651
1,-0.745,-1.567,-0.234,0.228,0.206,1.369,-0.497,-0.921,1.036,-0.949,0.640,-0.890
0,-0.353,-0.681,-0.853,-0.221,-1.506,0.609,-0.883,-0.419,-0.695,-1.225,0.985,-1.186
1,0.302,-2.822,-0.649,-1.856,1.957,2.068,-0.553,3.306,-0.619,-2.883,-1.948,-0.537
0,-0.494,-0.561,-0.287,0.125,-0.612,-0.230,1.749,2.002,-0.848,-1.531,-1.739,-1.442
1,-0.677,0.975,-1.439,-0.663,0.636,0.236,-2.071,0.295,2.967,1.355,-0.764,-0.599
0,-1.811,1.544,-1.157,0.212,0.732,-1.052,0.421,-1.042,2.859,-0.846,-0.355,0.804
1,-0.141,-1.216,0.180,1.272,0.862,0.916,-0.929,-1.621,0.176,1.328,-1.530,-0.581
0,0.747,1.500,0.119,1.269,-0.517,-0.047,-0.009,-0.303,-1.250,-0.917,-0.577,0.235
1,0.860,-0.069,0.967,0.621,-1.240,1.222,0.680,-1.103,1.828,-0.802,0.198,-0.757
0,0.945,0.281,-2.442,-0.550,-0.748,0.316,-0.696,1.853,-3.125,0.100,1.322,-0.622
1,-1.329,1.695,0.491,-0.397,0.757,-2.031,0.438,0.806,-0.160,-1.014,-1.157,1.134
0,-0.254,-0.021,-0.003,-2.735,-0.393,2.136,-2.008,1.966,-0.333,1.123,0.141,-1.091
1,1.807,-0.515,0.260,0.779,0.294,2.446,-0.309,0.907,0.711,1.155,-0.177,1.027
0,-0.426,-1.626,-2.387,0.866,-1.099,0.803,-0.309,2.181,-0.822,1.261,0.374,-2.623
1,-0.489,-0.324,-2.783,-0.815,0.421,-0.413,-0.123,1.426,0.552,-0.996,1.297,0.050
0,0.745,-0.739,1.597,1.395,1.951,0.745,-0.625,-2.156,1.325,-1.241,0.181,-0.481
1,-1.723,-2.484,1.015,-0.188,-2.064,-0.228,-0.537,0.428,0.886,-2.332,0.737,1.099
0,1.496,0.822,-1.133,-0.830,-2.485,0.067,2.045,-1.339,-0.790,-1.115,-0.471,0.176
1,1.084,-0.116,-0.260,0.008,1.193,-0.688,0.986,-0.823,2.388,-0.648,-0.701,0.717
0,1.816,-0.248,-1.796,0.920,-1.323,1.104,-1.041,-0.385,-1.689,-0.874,0.663,-1.298
1,-2.878,-0.194,-0.047,-0.273,-0.478,1.031,-1.264,1.364,-1.007,-0.908,0.291,-1.616
0,-1.435,1.158,0.568,0.096,0.811,1.170,-1.183,-0.117,0.265,-1.329,1.442,-1.403
1,-1.416,-0.589,-0.595,-0.947,0.015,1.114,0.255,1.532,0.049,-0.499,0.750,-0.463
0,-2.123,-0.278,-0.417,-0.396,-0.496,0.653,0.695,1.293,-0.314,-1.548,-0.495,-0.266
1,-1.048,0.523,-0.657,-0.601,-0.004,-0.860,-0.672,-1.119,1.725,0.679,-1.243,-0.516
0,-0.738,0.703,-0.867,0.413,0.336,1.127,-0.846,1.321,1.082,-0.534,0.628,0.207
1,0.230,-1.550,1.584,0.974,0.472,0.814,-4.264,0.379,0.472,1.044,0.280,-0.175
0,-0.863,-0.337,1.017,0.883,1.479,0.319,0.526,0.527,-0.827,1.853,-1.103,-0.499
1,-1.178,-1.177,-0.688,1.423,0.550,0.606,1.502,-0.111,0.271,-2.238,0.546,0.536
0,-0.117,-0.735,-1.473,0.627,-0.265,0.437,-0.170,2.396,-0.311,-0.557,0.285,1.968
1,0.316,2.804,0.549,-0.468,0.612,-0.811,1.515,2.180,1.895,-0.158,-1.772,0.256
0,-0.313,0.145,-0.662,0.062,1.479,-1.754,0.098,0.767,0.875,-1.570,-1.405,1.414
1,1.416,-0.287,-0.321,0.136,-0.459,1.354,-1.722,0.829,0.233,1.350,0.248,0.427
0,-1.683,1.200,0.254,1.583,-0.168,-0.248,0.950,-2.028,-1.489,0.709,0.326,-0.588
1,1.470,-1.094,-1.674,1.632,1.063,-0.773,0.354,-0.820,-0.257,-0.638,2.208,1.055
0,3.219,-1.158,0.896,4.096,1.179,0.283,-0.328,-1.519,-0.687,-1.368,-1.437,0.810
1,-1.255,-0.103,-1.531,0.214,-1.255,-1.635,-0.774,2.459,0.654,1.803,1.393,-0.426
0,0.395,0.162,0.647,-0.696,-1.204,-0.217,-1.192,-0.443,-0.184,-0.005,-0.306,-0.431
1,1.117,-0.417,0.234,3.141,0.191,-0.986,1.293,1.230,0.771,-0.634,-0.793,-0.569
0,2.323,0.716,-0.860,2.288,-0.324,0.090,-0.768,-0.018,0.453,-1.082,0.340,-0.897
1,-1.240,-1.147,2.680,-0.423,0.291,1.295,-1.336,1.805,0.631,0.227,1.518,-0.418
0,-0.936,-0.551,-0.176,-0.571,-0.633,0.272,-0.263,-0.957,0.130,-0.595,-0.870,-0.028
1,-1.618,-2.719,2.341,-0.637,0.377,0.129,0.104,-0.027,-0.849,-0.285,-0.751,0.191
0,-2.180,2.480,-0.524,-1.352,-0.143,1.318,0.877,1.067,0.451,-0.602,0.012,-0.778
1,0.160,-0.641,-1.374,-0.486,-0.841,0.065,-1.514,0.901,0.955,1.069,-2.541,-0.488
0,-0.124,1.497,-0.625,-0.569,0.960,0.916,1.090,1.731,-0.182,0.185,-1.842,1.750
1,0.723,-1.363,-0.066,0.454,-0.795,0.531,-1.155,0.021,2.386,-1.389,-0.409,-1.232
0,0.014,-0.362,-1.419,1.190,0.303,0.379,1.924,1.460,1.756,0.980,0.651,-2.485
1,1.398,-3.466,-0.095,-0.251,1.079,0.797,0.180,-1.059,0.406,-0.695,0.987,0.596
0,0.786,0.045,-0.914,-0.910,-1.569,-0.390,0.042,0.050,-0.048,-0.850,0.148,-1.814
1,-2.638,-1.163,0.102,-0.959,0.441,-0.636,-1.332,-0.165,-0.498,-1.497,0.118,2.422
0,-0.295,0.437,0.144,-2.291,-0.972,-1.069,-0.027,1.168,1.172,0.805,-0.792,0.291
1,1.362,-0.104,-1.557,-0.464,-0.076,0.207,-1.477,1.575,0.898,2.099,-1.423,-1.044
0,-1.382,-0.832,-0.112,0.978,-1.216,3.040,-0.582,0.081,0.359,0.018,2.059,-3.371
1,0.070,-0.816,1.138,0.285,-0.626,0.219,-0.821,-0.654,-0.314,-0.927,1.179,-0.211
0,-1.188,0.797,0.912,0.743,-0.207,-0.411,0.775,-1.168,-1.599,-2.331,-0.033,0.119
1,0.027,-0.218,0.432,0.031,-1.600,-0.016,0.264,0.745,-0.226,1.384,1.548,-0.699
0,-0.526,-0.604,2.434,-0.366,-2.593,-0.250,1.164,-0.318,-0.299,0.542,0.321,0.590
1,1.076,1.329,-1.717,2.289,-0.805,-1.455,2.384,0.783,-1.425,-0.439,-0.363,-1.615
0,-0.058,0.255,-1.262,0.725,-1.092,-1.085,-0.973,-0.741,0.201,-0.400,-0.098,2.532
1,-0.408,0.222,-0.138,0.501,0.054,2.173,-1.838,-0.447,-0.071,-1.023,0.687,-1.376
0,-1.661,-0.032,1.306,-0.245,-0.663,2.473,-0.680,-1.026,0.163,-0.915,0.892,0.464
1,-2.572,1.017,0.647,0.156,1.400,-0.404,0.900,0.360,-0.339,-1.059,-1.680,-1.930
0,-0.686,-0.859,0.320,-0.543,-2.599,0.214,2.075,1.323,0.017,-0.141,0.585,-1.440
1,-0.522,0.179,1.761,-1.390,-0.926,-0.872,0.586,-0.588,0.441,1.362,-2.548,0.803
0,0.424,1.737,-0.154,0.106,-0.694,-1.731,0.067,0.315,0.073,-1.694,-0.070,2.200
1,-0.058,-1.902,-0.921,0.502,1.118,0.886,-0.520,-1.154,1.904,-0.245,-0.441,-1.849
0,-0.245,-0.628,-0.116,1.281,-1.397,-0.595,-0.123,0.150,-2.577,0.079,-0.244,-0.161
1,0.241,-2.638,0.020,0.789,0.354,0.395,-0.456,-2.268,-0.185,-0.407,-0.155,1.908
0,0.483,-0.400,-0.728,0.590,-2.205,0.065,-2.123,-0.693,1.420,-0.346,-0.710,0.541
1,-0.990,0.320,0.432,-0.884,-0.503,-1.350,0.738,0.075,2.109,-1.882,-1.280,-0.184
0,0.605,0.424,-0.322,-2.823,0.488,0.436,-2.955,1.558,0.720,0.033,-0.678,0.654
1,0.184,-0.244,-0.807,-0.455,-1.039,2.582,-1.572,1.529,-0.076,-0.703,-0.383,-1.326
0,-0.879,0.425,-1.945,1.352,-0.243,-0.926,-0.777,0.259,-1.023,-0.230,-1.061,-0.671
1,-1.877,-1.038,-2.005,-1.225,0.968,0.152,-0.726,1.180,-0.506,1.333,-0.268,0.055
0,0.402,2.567,-0.583,0.306,0.609,-0.035,-1.449,-1.302,0.259,-0.908,-2.530,0.122
1,-1.260,0.303,-1.196,0.711,0.334,-4.775,-0.203,0.976,0.359,0.343,0.630,-1.623
0,0.913,1.316,-0.253,-2.992,2.064,-0.861,2.717,-1.187,-1.605,-0.049,-1.371,0.451
1,1.141,0.005,-0.365,1.392,1.050,0.044,0.008,0.544,-1.197,-1.483,-0.208,-0.088
0,-0.221,0.823,-0.459,-0.016,-0.738,-0.656,0.010,-1.332,0.007,-1.704,-0.068,-0.401
1,-0.150,0.779,0.174,0.209,-0.039,2.133,-1.328,3.259,0.532,0.131,0.889,-1.563
0,-0.835,0.825,-1.424,0.545,1.780,-0.748,-0.848,-1.881,0.559,-1.273,0.681,-0.857
1,-1.278,1.901,1.516,-0.564,1.130,1.086,0.484,-1.201,-0.554,0.726,-0.688,-1.305
0,0.304,1.014,0.627,0.501,0.241,-0.015,0.760,1.167,-0.525,-1.309,-0.271,-0.424
1,0.769,-0.249,-1.522,-0.708,-1.847,-0.387,-0.029,1.204,-0.308,1.073,-0.001,-1.661
0,-0.009,1.096,-0.167,1.695,1.115,-1.698,0.689,4.499,-0.366,-1.421,0.202,0.636
1,0.877,-0.511,1.454,0.238,1.841,1.133,0.167,0.318,2.627,-0.224,-0.057,-2.141
0,1.755,-0.542,1.069,-1.540,2.502,-0.604,-0.281,-0.261,-1.638,0.480,-0.730,-1.499
1,-0.619,-0.015,0.291,0.442,-0.034,0.690,0.207,-0.896,0.886,-1.555,1.770,0.950
0,0.020,-0.237,-0.702,-0.339,-2.912,0.335,-0.887,0.504,0.082,0.265,0.595,1.831
1,-1.383,3.185,0.268,0.843,-0.632,0.657,-0.661,-1.187,-0.689,0.742,1.276,2.069
0,-0.912,0.021,-1.022,-2.994,-0.517,-1.547,-0.458,0.897,1.806,-1.669,-1.059,-0.246
1,1.215,-0.669,-2.193,0.883,1.839,1.466,-0.673,0.977,0.864,1.252,-0.380,0.921
0,-2.010,-0.138,-0.884,-0.914,-1.608,0.204,-0.438,-0.245,-0.737,1.144,1.385,0.089
1,-0.565,-0.620,-1.751,-2.535,-1.348,-1.310,-1.327,0.903,-0.294,0.920,-0.524,1.114
0,-1.845,0.786,0.302,0.778,0.779,0.100,1.246,-0.355,-0.542,0.261,-0.915,0.739
1,-1.923,0.773,-0.702,1.101,0.088,-0.726,0.295,0.337,-0.126,0.035,-0.848,0.262
0,0.678,1.301,1.940,-2.503,-0.643,-0.230,-0.322,-0.778,-1.599,-0.311,-0.398,-0.577
1,1.632,-1.709,0.828,0.730,-0.249,1.016,-0.689,-0.005,0.051,-1.401,-0.532,-1.030
0,1.484,-0.156,-3.259,-0.631,-1.063,0.368,-0.419,-0.669,-0.170,-0.256,-1.530,0.878
1,-1.439,1.184,-1.607,-0.624,0.181,2.518,-0.087,-2.118,0.661,0.434,0.546,-0.403
0,-0.723,-0.038,-0.984,0.800,0.405,-2.781,-0.421,-1.187,-0.298,-1.383,1.029,-0.747
1,-1.939,0.838,-0.100,-0.410,1.422,-0.591,1.170,0.741,-0.109,-1.296,0.230,0.347
0,-0.910,0.028,-0.207,-0.817,0.849,-3.091,0.563,0.269,-1.043,-1.009,-0.759,0.063
1,-1.956,0.544,1.580,-1.059,-0.024,-0.795,-0.229,-0.982,0.090,0.848,-0.443,-0.200
0,0.048,2.757,-1.646,0.292,1.555,0.216,0.563,1.537,0.073,-0.359,-0.744,-0.724
1,0.727,-0.625,0.927,1.120,-0.360,0.823,2.210,-1.140,1.018,-0.813,-0.037,0.270
0,0.179,-0.922,0.463,-1.720,-0.438,0.152,0.772,0.030,0.703,1.048,1.706,-1.003
1,2.098,2.401,1.775,1.102,1.592,1.163,-0.609,-1.291,0.873,-1.099,-0.244,0.715
0,0.500,0.759,-0.477,0.078,-3.036,-0.501,-2.236,1.885,-0.968,-1.429,-0.932,-0.981
1,-1.969,1.864,0.708,0.345,-1.173,-2.208,-0.294,-0.532,0.357,2.044,-1.223,-1.540
0,0.521,0.824,0.449,-2.055,-0.340,-1.577,-0.401,0.931,0.556,0.760,-0.947,-0.015
1,-0.039,-0.082,-0.838,-2.542,-0.228,0.869,-2.015,2.742,0.700,1.927,0.544,1.208
0,0.375,0.081,-0.677,0.263,0.023,1.785,-0.145,-0.143,-1.740,0.835,-0.843,-1.621
1,1.845,-0.332,0.381,-4.144,-0.103,-1.685,0.507,1.887,-0.908,-1.788,0.589,0.564
0,2.021,0.030,-0.060,0.605,1.113,0.047,-0.638,-1.837,2.117,-0.718,-0.142,1.782
1,-2.193,-0.902,1.084,-0.959,-1.326,0.152,1.069,-0.035,0.408,-0.345,1.472,0.295
0,1.230,0.524,-1.274,-0.732,0.065,0.202,-1.878,-0.583,-0.125,-0.078,-1.352,2.910
1,1.947,0.225,-0.239,-0.789,0.167,2.767,1.991,-0.421,-0.824,-0.503,-1.625,0.309
0,0.729,1.126,-0.357,-1.361,-0.939,0.877,-1.008,0.379,-0.030,-1.576,1.240,0.807
1,-1.497,0.880,0.720,-0.185,-0.408,1.706,-2.292,0.786,-0.723,0.325,-0.298,-0.708
0,-1.033,-1.463,1.668,0.737,-0.109,2.273,-1.407,-0.182,-0.407,0.204,0.602,-0.417
1,-0.467,0.717,1.662,-0.210,-0.713,0.706,0.871,-0.567,1.001,-0.179,1.183,-1.308
0,2.546,0.034,1.791,0.834,-1.990,0.779,2.691,2.567,0.062,-0.652,-1.170,-0.079
1,0.646,-0.493,-1.230,-0.847,-2.371,-1.097,-1.625,-1.727,1.178,-1.041,-1.018,-0.931
0,-0.241,1.136,-0.100,-0.208,0.247,-1.474,0.550,2.178,0.591,-0.462,0.651,-1.040
1,1.107,0.282,0.099,1.279,0.146,0.464,-0.439,-0.629,0.585,-1.110,0.803,0.012
0,2.010,-1.516,-0.403,-2.709,-1.771,0.525,-0.202,1.844,1.256,-0.646,-0.393,-1.101
1,0.151,-2.209,-0.323,1.052,-0.670,1.480,0.509,-0.598,0.002,-0.474,-1.613,-0.634
0,1.432,1.670,1.197,1.643,1.458,-1.308,-0.498,0.156,-2.107,-1.013,-1.706,0.512
1,-1.175,0.109,-1.333,2.197,-1.890,-0.016,0.127,-0.604,-1.673,-0.594,-2.686,-2.775
0,0.919,0.197,1.146,-1.081,0.421,-2.219,-1.284,0.224,1.347,0.334,-0.576,0.168
1,-0.203,-0.130,-0.684,-0.676,-0.611,1.118,-1.444,-0.294,0.548,2.137,-1.758,1.152
0,-3.123,0.121,-1.646,-1.620,-2.317,0.250,-0.487,-1.242,-1.692,0.557,-0.514,-1.469
1,-0.697,-0.452,-0.381,-2.047,-0.165,0.637,-0.041,1.376,0.288,-0.608,0.170,-0.388
0,1.287,-0.944,0.772,1.500,1.260,1.076,-0.676,-0.875,-0.209,-2.081,0.378,1.233
1,0.129,-0.395,-1.599,2.087,-1.729,-0.344,0.121,0.296,0.760,-0.786,1.467,1.055
0,0.163,1.495,0.807,0.330,0.708,0.750,0.589,-0.591,-0.130,0.309,-2.022,-1.485
1,0.247,-0.038,-0.182,1.915,0.286,-1.046,-2.061,-0.068,-0.385,-1.890,-0.610,-1.435
0,-0.150,0.351,0.426,-1.925,-0.430,-0.644,-1.282,0.702,-0.742,0.007,0.772,-0.112
